PLAYER_NAME,PTS,REB,AST,STL,BLK,GAME_DATE
Grayson Allen,13,9,5,1,0,2024-03-29
Grayson Allen,13,3,4,1,0,2024-03-27
Grayson Allen,6,4,2,0,0,2024-03-25
Greg Brown III,7,2,1,0,3,2024-01-05
Gui Santos,13,5,2,1,0,2024-04-14
Gui Santos,2,0,0,0,0,2024-04-09
Gui Santos,0,0,1,0,0,2024-04-07
Gui Santos,3,0,0,0,0,2024-03-27
Gui Santos,5,0,0,0,0,2024-03-26
Gui Santos,0,0,0,0,0,2024-03-20
Gui Santos,0,1,1,0,0,2024-03-09
Gui Santos,0,0,0,0,0,2024-03-06
Gui Santos,5,9,3,0,0,2024-03-03
Gui Santos,3,2,0,0,0,2024-02-23
Harrison Barnes,17,5,3,2,0,2024-04-14
Harrison Barnes,12,6,3,1,1,2024-04-12
Harrison Barnes,22,5,4,1,0,2024-04-11
Harrison Barnes,10,6,0,1,0,2024-04-09
Harrison Barnes,2,0,0,0,0,2024-04-07
Harrison Barnes,10,5,1,0,0,2024-04-05
Harrison Barnes,0,1,0,1,0,2024-04-04
Harrison Barnes,6,2,1,1,0,2024-04-02
Harrison Barnes,24,2,2,0,0,2024-03-31
Harrison Barnes,20,6,2,0,0,2024-03-29
Harry Giles III,0,2,0,0,0,2024-04-14
Harry Giles III,0,0,0,1,0,2024-03-27
Harry Giles III,2,1,0,0,0,2024-03-18
Harry Giles III,0,0,0,0,0,2024-03-13
Harry Giles III,0,0,0,0,0,2024-03-10
Harry Giles III,0,0,0,0,0,2024-03-06
Harry Giles III,0,1,0,0,0,2024-03-04
Harry Giles III,8,4,2,0,0,2024-02-03
Harry Giles III,0,0,0,0,0,2024-01-31
Harry Giles III,3,3,1,0,0,2024-01-29
Haywood Highsmith,5,3,1,1,0,2024-04-14
Haywood Highsmith,9,1,1,0,1,2024-04-12
Haywood Highsmith,2,10,1,0,0,2024-04-10
Haywood Highsmith,13,7,2,0,0,2024-04-09
Haywood Highsmith,0,4,1,0,1,2024-04-07
Haywood Highsmith,4,5,3,1,1,2024-04-05
Haywood Highsmith,12,9,2,4,1,2024-04-04
Haywood Highsmith,14,8,1,1,0,2024-04-02
Haywood Highsmith,10,4,0,0,1,2024-03-31
Haywood Highsmith,20,6,1,1,0,2024-03-29
Herbert Jones,18,5,1,2,0,2024-04-14
Herbert Jones,13,5,4,1,1,2024-04-12
Herbert Jones,5,5,6,0,0,2024-04-11
Herbert Jones,7,4,2,2,0,2024-04-09
Herbert Jones,4,5,3,1,0,2024-04-07
Herbert Jones,15,4,3,3,0,2024-04-05
Herbert Jones,6,0,1,1,0,2024-04-03
Herbert Jones,9,1,3,4,0,2024-04-01
Herbert Jones,18,5,3,2,0,2024-03-30
Herbert Jones,11,4,4,4,3,2024-03-28
Hunter Tyson,0,0,0,0,0,2024-04-14
Hunter Tyson,0,0,0,1,0,2024-04-10
Hunter Tyson,0,0,0,0,0,2024-04-09
Hunter Tyson,2,0,0,0,0,2024-04-06
Hunter Tyson,3,0,0,0,0,2024-03-31
Hunter Tyson,2,0,0,0,0,2024-03-29
Hunter Tyson,5,0,1,0,0,2024-03-25
Hunter Tyson,3,1,0,0,0,2024-03-09
Hunter Tyson,3,2,0,0,0,2024-02-28
Hunter Tyson,0,1,0,0,0,2024-01-25
Immanuel Quickley,15,4,5,0,0,2024-04-12
Immanuel Quickley,32,7,9,1,1,2024-04-10
Immanuel Quickley,31,7,13,1,0,2024-04-07
Immanuel Quickley,25,11,9,3,0,2024-04-05
Immanuel Quickley,16,1,3,1,0,2024-04-03
Immanuel Quickley,20,3,6,1,0,2024-04-02
Immanuel Quickley,12,7,5,0,0,2024-03-17
Immanuel Quickley,10,3,10,2,0,2024-03-15
Immanuel Quickley,25,5,8,1,1,2024-03-13
Immanuel Quickley,29,3,7,1,0,2024-03-09
Isaac Okoro,11,3,6,0,0,2024-04-14
Isaac Okoro,7,1,0,1,1,2024-04-12
Isaac Okoro,7,4,0,1,0,2024-04-10
Isaac Okoro,11,3,0,0,0,2024-04-07
Isaac Okoro,2,0,0,0,0,2024-03-29
Isaac Okoro,7,2,0,0,0,2024-03-27
Isaac Okoro,14,5,3,0,0,2024-03-25
Isaac Okoro,3,1,0,0,0,2024-03-24
Isaac Okoro,5,1,4,2,1,2024-03-22
Isaac Okoro,7,1,1,0,0,2024-03-20
Isaiah Hartenstein,8,13,4,2,2,2024-04-14
Isaiah Hartenstein,11,13,6,1,2,2024-04-11
Isaiah Hartenstein,11,4,6,1,3,2024-04-09
Isaiah Hartenstein,18,10,1,1,0,2024-04-07
Isaiah Hartenstein,10,7,2,3,1,2024-04-05
Isaiah Hartenstein,7,7,9,2,0,2024-04-04
Isaiah Hartenstein,4,1,2,3,1,2024-04-02
Isaiah Hartenstein,17,12,5,1,0,2024-03-31
Isaiah Hartenstein,7,4,4,1,0,2024-03-29
Isaiah Hartenstein,15,4,1,1,1,2024-03-27
Isaiah Jackson,4,7,2,0,2,2024-04-09
Isaiah Jackson,0,0,0,0,0,2024-04-07
Isaiah Jackson,4,0,0,0,2,2024-04-05
Isaiah Jackson,6,5,1,0,2,2024-04-03
Isaiah Jackson,8,3,0,0,2,2024-04-01
Isaiah Jackson,0,2,0,0,0,2024-03-29
Isaiah Jackson,6,6,0,0,2,2024-03-27
Isaiah Jackson,2,1,0,0,0,2024-03-25
Isaiah Jackson,5,4,1,1,0,2024-03-24
Isaiah Jackson,10,11,6,3,0,2024-03-20
Isaiah Joe,2,2,1,1,0,2024-04-14
Isaiah Joe,0,2,3,0,0,2024-04-12
Isaiah Joe,8,3,0,0,2,2024-04-10
Isaiah Joe,10,4,1,2,0,2024-04-09
Isaiah Joe,10,1,3,1,0,2024-04-07
Isaiah Joe,10,4,3,1,0,2024-04-05
Isaiah Joe,13,3,0,1,1,2024-04-03
Isaiah Joe,14,4,7,2,1,2024-04-02
Isaiah Joe,6,2,0,0,0,2024-03-31
Isaiah Joe,14,3,1,0,0,2024-03-29
Isaiah Livers,3,0,1,0,2,2024-01-12
Isaiah Livers,6,4,1,1,0,2024-01-10
Isaiah Livers,3,1,2,0,0,2024-01-09
Isaiah Livers,11,5,1,1,0,2024-01-07
Isaiah Livers,5,1,1,1,0,2024-01-05
Isaiah Livers,10,4,0,2,0,2024-01-03
Isaiah Livers,2,0,0,0,0,2024-01-01
Isaiah Mobley,11,3,0,1,0,2024-04-14
Isaiah Mobley,0,1,0,0,0,2024-04-10
Isaiah Mobley,0,0,0,0,0,2024-04-06
Isaiah Mobley,0,0,0,0,0,2024-04-03
Isaiah Mobley,2,0,0,0,0,2024-03-13
Isaiah Mobley,3,0,1,0,0,2024-03-11
Isaiah Mobley,2,4,1,0,0,2024-03-10
Isaiah Stewart,5,5,1,0,0,2024-03-18
Isaiah Stewart,12,6,1,0,1,2024-03-17
Isaiah Stewart,10,6,2,0,1,2024-03-15
Isaiah Stewart,15,2,1,0,3,2024-03-13
Isaiah Stewart,12,6,0,0,1,2024-03-11
Isaiah Stewart,5,4,0,3,0,2024-03-09
Isaiah Stewart,8,10,0,0,0,2024-03-07
Isaiah Stewart,13,6,2,1,0,2024-03-05
Isaiah Stewart,10,4,2,0,1,2024-03-03
Isaiah Stewart,16,9,3,0,3,2024-03-01
Isaiah Wong,2,0,0,0,0,2024-04-01
Ish Smith,0,2,4,1,0,2024-02-07
Ish Smith,8,2,6,2,0,2024-02-05
Ish Smith,3,3,4,0,0,2024-02-04
Ish Smith,2,1,3,1,0,2024-02-02
Ish Smith,3,0,2,0,0,2024-01-31
Ish Smith,0,0,3,0,0,2024-01-29
Ish Smith,0,3,12,1,0,2024-01-27
Ish Smith,0,5,2,0,0,2024-01-26
Ish Smith,2,4,5,0,1,2024-01-24
Ish Smith,6,1,1,2,0,2024-01-22
Ish Wainright,0,0,0,0,0,2024-04-09
Ish Wainright,0,0,0,1,0,2024-03-20
Ish Wainright,0,0,0,0,0,2024-03-17
Ish Wainright,3,5,1,1,0,2024-03-14
Ish Wainright,9,5,0,1,0,2024-01-03
Ish Wainright,8,1,0,0,1,2024-01-01
Ivica Zubac,10,2,0,0,1,2024-04-12
Ivica Zubac,17,13,2,0,2,2024-04-09
Ivica Zubac,14,11,1,0,0,2024-04-07
Ivica Zubac,12,10,2,1,3,2024-04-05
Ivica Zubac,14,15,1,1,0,2024-04-04
Ivica Zubac,10,11,3,1,1,2024-04-02
Ivica Zubac,24,12,1,0,3,2024-03-31
Ivica Zubac,14,9,2,0,1,2024-03-29
Ivica Zubac,11,4,0,1,1,2024-03-27
Ivica Zubac,9,11,2,0,0,2024-03-25
JD Davison,1,3,2,1,0,2024-04-14
JD Davison,7,4,7,0,1,2024-04-12
JD Davison,3,0,1,0,0,2024-03-22
JD Davison,0,0,0,0,0,2024-03-12
JD Davison,3,1,0,0,0,2024-03-11
JD Davison,0,0,0,0,0,2024-03-09
JD Davison,2,1,0,0,0,2024-01-17
JT Thor,20,9,4,2,3,2024-04-14
JT Thor,6,4,0,0,0,2024-04-12
JT Thor,6,4,1,0,0,2024-04-10
JT Thor,5,3,0,0,0,2024-04-09
JT Thor,4,0,0,1,1,2024-04-05
JT Thor,9,5,1,0,1,2024-04-03
JT Thor,1,1,0,0,1,2024-04-01
JT Thor,3,1,1,0,0,2024-03-31
JT Thor,0,1,0,0,0,2024-03-29
JT Thor,0,0,0,0,0,2024-03-27
Ja Morant,21,7,7,1,1,2024-01-05
Ja Morant,28,8,9,1,0,2024-01-03
Ja Morant,26,5,10,1,0,2024-01-02
JaVale McGee,9,7,2,0,0,2024-04-14
JaVale McGee,0,2,0,1,0,2024-04-07
JaVale McGee,0,0,0,0,0,2024-04-04
JaVale McGee,0,2,0,0,0,2024-03-26
JaVale McGee,0,0,0,1,0,2024-03-25
JaVale McGee,2,3,0,2,1,2024-03-20
JaVale McGee,3,0,1,1,0,2024-03-12
JaVale McGee,0,1,0,0,0,2024-02-09
JaVale McGee,0,2,0,0,0,2024-02-05
JaVale McGee,2,1,0,0,0,2024-02-03
Jabari Smith Jr.,15,8,3,0,0,2024-04-14
Jabari Smith Jr.,8,5,4,0,2,2024-04-12
Jabari Smith Jr.,7,3,2,0,2,2024-04-11
Jabari Smith Jr.,23,7,5,0,2,2024-04-09
Jabari Smith Jr.,12,9,2,0,2,2024-04-07
Jabari Smith Jr.,15,8,2,2,1,2024-04-05
Jabari Smith Jr.,24,3,2,0,0,2024-04-04
Jabari Smith Jr.,18,8,3,0,0,2024-04-02
Jabari Smith Jr.,28,7,2,0,3,2024-03-31
Jabari Smith Jr.,14,5,1,2,1,2024-03-29
Jabari Walker,9,5,0,0,0,2024-04-12
Jabari Walker,17,16,1,1,0,2024-04-11
Jabari Walker,4,10,0,0,0,2024-04-09
Jabari Walker,14,18,0,1,0,2024-04-07
Jabari Walker,11,13,3,0,0,2024-04-05
Jabari Walker,14,22,2,0,1,2024-04-03
Jabari Walker,18,9,5,0,0,2024-04-01
Jabari Walker,4,3,2,0,0,2024-03-29
Jabari Walker,4,4,1,0,0,2024-03-27
Jabari Walker,7,5,0,0,0,2024-03-25
Jacob Gilyard,0,0,2,4,0,2024-04-14
Jacob Gilyard,0,3,2,1,0,2024-04-12
Jacob Gilyard,0,0,1,0,0,2024-03-27
Jacob Gilyard,0,0,1,1,0,2024-03-25
Jacob Gilyard,0,1,5,1,0,2024-02-15
Jacob Gilyard,6,3,4,1,0,2024-02-10
Jacob Gilyard,8,0,4,1,0,2024-02-08
Jacob Gilyard,12,3,4,0,1,2024-02-06
Jacob Gilyard,13,2,6,2,0,2024-02-04
Jacob Gilyard,16,2,5,2,1,2024-02-02
Jacob Toppin,0,0,0,0,0,2024-03-08
Jacob Toppin,0,1,1,0,0,2024-02-27
Jacob Toppin,0,0,0,0,0,2024-02-24
Jacob Toppin,0,0,0,0,0,2024-02-22
Jacob Toppin,11,4,0,0,0,2024-02-14
Jacob Toppin,2,2,1,0,0,2024-02-08
Jaden Hardy,9,4,3,2,0,2024-04-14
Jaden Hardy,25,7,2,1,0,2024-04-12
Jaden Hardy,0,1,1,0,0,2024-04-10
Jaden Hardy,3,2,2,1,0,2024-04-09
Jaden Hardy,4,1,0,0,0,2024-04-07
Jaden Hardy,5,3,2,0,0,2024-04-05
Jaden Hardy,2,3,0,0,0,2024-04-04
Jaden Hardy,3,1,0,0,0,2024-04-02
Jaden Hardy,8,2,1,0,0,2024-03-31
Jaden Hardy,7,0,0,0,0,2024-03-26
Jaden Ivey,13,1,2,0,0,2024-04-14
Jaden Ivey,7,1,5,2,0,2024-04-12
Jaden Ivey,16,2,6,1,0,2024-04-11
Jaden Ivey,25,5,4,0,1,2024-04-09
Jaden Ivey,16,4,10,2,0,2024-04-06
Jaden Ivey,31,3,3,0,0,2024-04-05
Jaden Ivey,8,3,4,0,0,2024-04-03
Jaden Ivey,20,3,6,0,0,2024-04-01
Jaden Ivey,13,7,5,0,1,2024-03-29
Jaden Ivey,9,4,3,2,1,2024-03-25
Jaden McDaniels,6,0,1,0,0,2024-04-14
Jaden McDaniels,11,3,1,0,1,2024-04-12
Jaden McDaniels,9,2,3,1,0,2024-04-10
Jaden McDaniels,9,5,2,1,1,2024-04-09
Jaden McDaniels,11,3,2,0,0,2024-04-07
Jaden McDaniels,6,2,1,1,1,2024-04-05
Jaden McDaniels,8,4,2,2,3,2024-04-03
Jaden McDaniels,8,3,1,2,0,2024-04-02
Jaden McDaniels,8,6,3,1,0,2024-03-31
Jaden McDaniels,17,3,3,1,0,2024-03-29
Jaden Springer,7,2,0,3,1,2024-04-14
Jaden Springer,11,6,4,3,0,2024-04-12
Jaden Springer,3,1,0,2,0,2024-04-11
Jaden Springer,0,0,0,1,0,2024-04-07
Jaden Springer,2,1,0,0,1,2024-03-25
Jaden Springer,0,0,0,0,0,2024-03-23
Jaden Springer,0,0,0,0,0,2024-03-22
Jaden Springer,6,4,4,0,2,2024-03-18
Jaden Springer,2,2,0,1,0,2024-03-17
Jaden Springer,0,0,0,0,0,2024-03-12
Jae Crowder,6,2,0,1,0,2024-04-14
Jae Crowder,3,5,1,0,0,2024-04-12
Jae Crowder,14,4,1,0,1,2024-04-10
Jae Crowder,0,2,3,0,0,2024-04-07
Jae Crowder,4,5,1,1,0,2024-04-05
Jae Crowder,6,2,0,0,1,2024-04-03
Jae Crowder,5,2,1,1,0,2024-04-02
Jae Crowder,5,2,0,0,0,2024-03-30
Jae Crowder,3,2,2,0,0,2024-03-28
Jae Crowder,5,2,0,1,0,2024-03-26
Jae'Sean Tate,0,0,0,0,0,2024-04-04
Jae'Sean Tate,2,3,0,0,0,2024-03-31
Jae'Sean Tate,1,1,0,0,0,2024-03-29
Jae'Sean Tate,0,1,0,2,0,2024-03-27
Jae'Sean Tate,8,4,2,0,1,2024-03-25
Jae'Sean Tate,7,3,1,0,1,2024-03-23
Jae'Sean Tate,0,0,2,0,0,2024-03-21
Jae'Sean Tate,6,3,1,0,0,2024-03-19
Jae'Sean Tate,8,1,0,1,0,2024-03-16
Jae'Sean Tate,2,4,1,1,1,2024-03-14
Jaime Jaquez Jr.,18,4,5,1,2,2024-04-14
Jaime Jaquez Jr.,20,4,9,2,1,2024-04-12
Jaime Jaquez Jr.,6,2,1,0,0,2024-04-10
Jaime Jaquez Jr.,3,4,1,0,0,2024-04-09
Jaime Jaquez Jr.,3,3,1,0,0,2024-04-07
Jaime Jaquez Jr.,12,2,1,2,0,2024-04-05
Jaime Jaquez Jr.,6,4,3,1,2,2024-04-04
Jaime Jaquez Jr.,3,2,0,1,0,2024-04-02
Jaime Jaquez Jr.,9,1,2,0,1,2024-03-31
Jaime Jaquez Jr.,12,3,5,1,0,2024-03-29
Jake LaRavia,29,5,4,0,0,2024-04-14
Jake LaRavia,28,3,6,1,1,2024-04-12
Jake LaRavia,32,7,1,2,1,2024-04-10
Jake LaRavia,12,5,2,1,1,2024-04-05
Jake LaRavia,9,2,2,2,1,2024-04-03
Jake LaRavia,12,4,2,0,0,2024-04-01
Jake LaRavia,10,2,1,1,0,2024-03-30
Jake LaRavia,25,6,4,1,0,2024-03-27
Jake LaRavia,3,2,2,1,0,2024-03-25
Jake LaRavia,15,5,1,1,0,2024-03-22
Jakob Poeltl,8,2,3,0,1,2024-03-03
Jakob Poeltl,10,14,2,1,1,2024-03-01
Jakob Poeltl,16,7,6,4,2,2024-02-28
Jakob Poeltl,15,10,4,0,1,2024-02-26
Jakob Poeltl,12,13,6,0,2,2024-02-23
Jakob Poeltl,8,9,2,1,3,2024-02-22
Jakob Poeltl,19,11,3,1,2,2024-02-14
Jakob Poeltl,12,6,1,0,0,2024-02-12
Jakob Poeltl,6,7,1,0,1,2024-02-10
Jakob Poeltl,16,13,3,3,6,2024-02-09
Jalen Brunson,40,8,7,0,0,2024-04-14
Jalen Brunson,30,1,11,1,0,2024-04-12
Jalen Brunson,39,2,4,0,0,2024-04-11
Jalen Brunson,45,3,8,1,0,2024-04-09
Jalen Brunson,43,6,8,0,0,2024-04-07
Jalen Brunson,35,6,11,2,0,2024-04-05
Jalen Brunson,35,2,11,3,0,2024-04-04
Jalen Brunson,20,2,10,0,0,2024-04-02
Jalen Brunson,30,2,7,1,0,2024-03-31
Jalen Brunson,61,4,6,1,0,2024-03-29
Jalen Duren,20,11,3,0,0,2024-04-11
Jalen Duren,15,11,2,0,0,2024-04-09
Jalen Duren,17,10,0,1,0,2024-04-05
Jalen Duren,11,4,1,2,0,2024-04-03
Jalen Duren,0,1,1,1,0,2024-04-01
Jalen Duren,20,17,1,3,3,2024-03-29
Jalen Duren,11,11,4,0,0,2024-03-27
Jalen Duren,11,12,1,1,1,2024-03-20
Jalen Duren,8,9,0,0,0,2024-03-18
Jalen Duren,11,10,1,0,1,2024-03-17
Jalen Green,13,6,3,0,0,2024-04-14
Jalen Green,26,9,1,0,0,2024-04-12
Jalen Green,3,1,1,0,0,2024-04-11
Jalen Green,14,5,5,1,0,2024-04-09
Jalen Green,21,6,8,2,1,2024-04-07
Jalen Green,21,7,4,2,1,2024-04-05
Jalen Green,13,4,7,1,0,2024-04-04
Jalen Green,26,5,6,0,0,2024-04-02
Jalen Green,12,6,5,1,0,2024-03-31
Jalen Green,34,9,6,2,0,2024-03-29
Jalen Hood-Schifino,0,0,0,0,0,2024-03-06
Jalen Hood-Schifino,1,1,0,0,0,2024-03-04
Jalen Hood-Schifino,0,0,0,0,0,2024-02-23
Jalen Hood-Schifino,4,1,0,0,0,2024-02-22
Jalen Hood-Schifino,2,0,0,0,0,2024-02-13
Jalen Hood-Schifino,0,1,0,0,0,2024-02-09
Jalen Hood-Schifino,1,0,0,0,0,2024-02-01
Jalen Hood-Schifino,2,0,0,0,0,2024-01-30
Jalen Hood-Schifino,0,0,1,0,1,2024-01-29
Jalen Hood-Schifino,0,0,0,0,0,2024-01-23
Jalen Johnson,13,8,3,1,0,2024-04-09
Jalen Johnson,17,6,4,1,0,2024-04-06
Jalen Johnson,6,16,4,1,0,2024-04-04
Jalen Johnson,28,14,11,4,1,2024-04-03
Jalen Johnson,11,4,1,2,0,2024-04-01
Jalen Johnson,25,9,4,0,1,2024-03-18
Jalen Johnson,18,12,6,3,2,2024-03-17
Jalen Johnson,26,5,5,0,0,2024-03-15
Jalen Johnson,7,4,4,0,1,2024-03-06
Jalen Johnson,26,9,7,1,0,2024-03-05
Jalen McDaniels,7,2,2,1,0,2024-04-14
Jalen McDaniels,3,1,0,1,0,2024-04-10
Jalen McDaniels,7,2,0,0,0,2024-04-09
Jalen McDaniels,0,1,0,0,0,2024-04-07
Jalen McDaniels,2,1,4,0,1,2024-04-05
Jalen McDaniels,13,8,4,0,0,2024-04-03
Jalen McDaniels,2,0,1,0,0,2024-04-02
Jalen McDaniels,8,4,1,0,0,2024-03-31
Jalen McDaniels,4,0,0,0,1,2024-03-27
Jalen McDaniels,0,2,0,0,0,2024-03-22
Jalen Pickett,0,0,0,0,0,2024-04-10
Jalen Pickett,0,0,1,0,0,2024-04-09
Jalen Pickett,3,2,2,1,0,2024-04-06
Jalen Pickett,5,0,1,0,0,2024-03-31
Jalen Pickett,0,0,1,0,0,2024-03-29
Jalen Pickett,0,1,1,0,0,2024-03-25
Jalen Pickett,0,0,1,0,0,2024-03-09
Jalen Pickett,0,0,1,0,0,2024-02-28
Jalen Pickett,0,0,0,0,0,2024-02-25
Jalen Pickett,1,0,0,0,0,2024-02-23
Jalen Slawson,2,0,0,0,0,2024-04-14
Jalen Slawson,0,0,0,0,0,2024-04-11
Jalen Slawson,0,0,0,0,0,2024-04-02
Jalen Slawson,0,0,0,0,0,2024-03-26
Jalen Slawson,0,0,0,0,0,2024-03-25
Jalen Slawson,2,2,0,1,0,2024-03-20
Jalen Slawson,0,1,0,0,0,2024-03-12
Jalen Smith,10,5,2,0,1,2024-04-14
Jalen Smith,11,6,0,2,0,2024-04-12
Jalen Smith,2,1,0,0,0,2024-04-09
Jalen Smith,4,1,2,0,0,2024-04-07
Jalen Smith,12,6,2,0,0,2024-04-05
Jalen Smith,8,9,2,1,2,2024-04-03
Jalen Smith,17,10,0,0,1,2024-04-01
Jalen Smith,4,7,0,2,1,2024-03-29
Jalen Smith,5,4,0,0,0,2024-03-27
Jalen Smith,9,5,1,0,2,2024-03-25
Jalen Suggs,4,2,4,1,1,2024-04-14
Jalen Suggs,20,4,2,0,0,2024-04-12
Jalen Suggs,18,3,0,1,0,2024-04-10
Jalen Suggs,21,2,4,2,2,2024-04-09
Jalen Suggs,19,3,5,2,1,2024-04-07
Jalen Suggs,8,1,2,1,0,2024-04-05
Jalen Suggs,7,4,2,2,0,2024-04-03
Jalen Suggs,15,3,7,0,2,2024-04-01
Jalen Suggs,15,1,4,2,2,2024-03-30
Jalen Suggs,15,1,5,3,2,2024-03-29
Jalen Williams,9,0,3,0,0,2024-04-14
Jalen Williams,17,2,5,1,1,2024-04-12
Jalen Williams,10,7,2,3,1,2024-04-10
Jalen Williams,11,6,4,1,0,2024-04-09
Jalen Williams,33,4,8,2,2,2024-03-31
Jalen Williams,16,4,3,2,1,2024-03-29
Jalen Williams,23,5,10,2,1,2024-03-27
Jalen Williams,26,2,5,0,1,2024-03-26
Jalen Williams,18,3,4,1,0,2024-03-24
Jalen Williams,20,3,3,3,2,2024-03-22
Jalen Wilson,9,9,1,1,2,2024-04-14
Jalen Wilson,11,7,0,1,0,2024-04-12
Jalen Wilson,2,6,2,0,0,2024-04-10
Jalen Wilson,11,6,3,1,1,2024-04-07
Jalen Wilson,10,4,1,1,0,2024-04-06
Jalen Wilson,4,4,0,0,0,2024-04-03
Jalen Wilson,6,1,1,0,0,2024-04-01
Jalen Wilson,2,2,0,0,0,2024-03-31
Jalen Wilson,3,3,0,0,0,2024-03-29
Jalen Wilson,2,0,0,0,0,2024-03-27
Jamal Cain,0,0,0,0,0,2024-04-14
Jamal Cain,0,1,0,0,0,2024-04-12
Jamal Cain,0,0,0,0,0,2024-04-10
Jamal Cain,0,0,0,0,0,2024-04-05
Jamal Cain,3,1,0,0,0,2024-03-31
Jamal Cain,3,0,3,0,1,2024-03-29
Jamal Cain,0,0,0,0,0,2024-03-26
Jamal Cain,5,2,2,0,0,2024-03-24
Jamal Cain,2,1,1,0,0,2024-03-22
Jamal Cain,0,0,0,0,0,2024-03-15
Jamal Murray,21,6,4,0,1,2024-04-14
Jamal Murray,35,5,4,1,0,2024-04-12
Jamal Murray,20,4,6,0,0,2024-04-10
Jamal Murray,28,2,4,4,4,2024-04-09
Jamal Murray,16,3,6,0,1,2024-04-06
Jamal Murray,23,6,4,2,0,2024-03-21
Jamal Murray,18,4,11,2,0,2024-03-19
Jamal Murray,23,4,7,1,1,2024-03-17
Jamal Murray,15,10,8,4,0,2024-03-15
Jamal Murray,14,2,5,1,0,2024-03-13
James Bouknight,0,0,0,0,0,2024-02-04
James Bouknight,5,0,0,1,0,2024-02-02
James Bouknight,0,0,0,0,0,2024-01-29
James Bouknight,5,0,0,0,0,2024-01-26
James Bouknight,6,0,0,0,0,2024-01-17
James Bouknight,1,0,0,0,0,2024-01-14
James Bouknight,0,1,0,0,1,2024-01-12
James Bouknight,8,0,1,0,0,2024-01-10
James Bouknight,3,2,2,0,0,2024-01-08
James Bouknight,0,0,2,0,0,2024-01-01
James Harden,4,0,5,0,0,2024-04-12
James Harden,22,5,5,0,0,2024-04-07
James Harden,13,10,15,0,0,2024-04-05
James Harden,20,6,8,1,0,2024-04-04
James Harden,6,5,8,1,0,2024-04-02
James Harden,6,6,10,1,0,2024-03-31
James Harden,11,8,4,4,0,2024-03-29
James Harden,16,5,14,2,1,2024-03-27
James Harden,11,3,7,1,0,2024-03-25
James Harden,12,4,14,1,1,2024-03-24
James Wiseman,21,17,1,2,1,2024-04-14
James Wiseman,10,10,2,0,2,2024-04-12
James Wiseman,2,6,2,0,0,2024-04-11
James Wiseman,8,6,2,0,0,2024-04-09
James Wiseman,4,5,0,1,0,2024-04-06
James Wiseman,0,3,0,0,1,2024-04-05
James Wiseman,9,5,2,0,1,2024-04-03
James Wiseman,10,10,0,0,1,2024-04-01
James Wiseman,0,2,0,0,0,2024-03-29
James Wiseman,11,4,0,0,0,2024-03-27
Jarace Walker,8,5,1,1,0,2024-04-14
Jarace Walker,0,0,0,0,0,2024-04-09
Jarace Walker,4,2,2,0,0,2024-04-01
Jarace Walker,0,0,0,0,0,2024-03-29
Jarace Walker,0,1,2,0,0,2024-03-27
Jarace Walker,8,4,7,1,0,2024-03-25
Jarace Walker,2,1,0,0,1,2024-03-20
Jarace Walker,0,1,0,0,1,2024-03-16
Jarace Walker,10,4,0,0,0,2024-03-13
Jarace Walker,3,2,0,0,0,2024-03-12
Jared Butler,22,2,7,1,1,2024-04-14
Jared Butler,15,1,10,2,0,2024-04-12
Jared Butler,4,6,3,1,0,2024-04-09
Jared Butler,7,3,2,0,1,2024-04-07
Jared Butler,6,2,2,1,0,2024-04-05
Jared Butler,9,3,7,3,1,2024-04-03
Jared Butler,17,3,3,2,0,2024-04-02
Jared Butler,14,2,7,0,0,2024-03-31
Jared Butler,6,1,2,1,0,2024-03-29
Jared Butler,0,3,2,1,0,2024-03-27
Jared Rhoden,16,4,2,0,0,2024-04-14
Jared Rhoden,11,4,0,0,3,2024-04-12
Jared Rhoden,8,4,1,0,1,2024-04-11
Jared Rhoden,2,1,0,0,2,2024-04-09
Jared Rhoden,7,2,1,1,1,2024-04-06
Jared Rhoden,6,1,2,1,0,2024-04-05
Jared Rhoden,1,1,1,0,2,2024-04-01
Jared Rhoden,0,1,0,0,0,2024-03-27
Jared Rhoden,3,2,3,0,0,2024-03-25
Jared Rhoden,5,3,0,0,2,2024-03-24
Jaren Jackson Jr.,35,3,4,3,1,2024-04-03
Jaren Jackson Jr.,40,7,3,3,2,2024-04-01
Jaren Jackson Jr.,4,4,1,1,1,2024-03-30
Jaren Jackson Jr.,17,9,3,3,1,2024-03-27
Jaren Jackson Jr.,11,4,5,2,4,2024-03-25
Jaren Jackson Jr.,28,7,2,1,2,2024-03-22
Jaren Jackson Jr.,28,4,3,1,0,2024-03-20
Jaren Jackson Jr.,25,2,4,1,4,2024-03-18
Jaren Jackson Jr.,19,6,7,2,1,2024-03-16
Jaren Jackson Jr.,16,2,2,0,1,2024-03-10
Jarred Vanderbilt,10,7,2,3,0,2024-02-01
Jarred Vanderbilt,12,4,3,2,0,2024-01-30
Jarred Vanderbilt,3,0,0,1,0,2024-01-29
Jarred Vanderbilt,14,9,5,4,0,2024-01-27
Jarred Vanderbilt,17,5,0,3,1,2024-01-25
Jarred Vanderbilt,12,9,2,3,1,2024-01-23
Jarred Vanderbilt,4,4,2,2,0,2024-01-21
Jarred Vanderbilt,12,5,0,0,0,2024-01-19
Jarred Vanderbilt,7,9,1,1,0,2024-01-17
